@relation Training

@attribute ID numeric
@attribute Class {0,1}
@attribute ScoreTag {P,NONE,N,NEU,P+,N+}
@attribute Agreement {DISAGREEMENT,AGREEMENT}
@attribute Irony {NONIRONIC,IRONIC}
@attribute Confidence numeric
@attribute Subjectivity {OBJECTIVE,SUBJECTIVE}
@attribute Fear numeric
@attribute Excited numeric
@attribute Bored numeric
@attribute Happy numeric
@attribute Angry numeric
@attribute Sad numeric
@attribute nbOfChars numeric
@attribute nbOfSymbols numeric
@attribute wordDensity numeric
@attribute nbUniqueWords numeric
@attribute nbOfLinks numeric
@attribute nbOfUniqLinks numeric
@attribute nbOfLetterWords numeric

@data
1817,0,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.174356,0.222511,0.037365,0.176439,0.227154,0.162175,1455,78,0.270103,196,0,0,271
214,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.172466,0.256921,0.069268,0.322169,0.103667,0.075509,2197,53,0.252617,262,1,1,496
4689,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.158032,0.155877,0.042501,0.212955,0.311849,0.118785,774,158,0.390181,80,0,0,123
5021,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.137155,0.425081,0.067033,0.176931,0.131221,0.062579,111,8,0.306306,23,0,0,18
4052,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.217878,0.155904,0.099569,0.090735,0.238293,0.19762,1146,141,0.318499,128,0,0,193
2338,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.211307,0.135962,0.035111,0.288723,0.077889,0.251007,63,7,0.349206,18,0,0,11
780,1,P,DISAGREEMENT,IRONIC,81,SUBJECTIVE,0.133171,0.309508,0.065191,0.233833,0.15318,0.105117,591,25,0.238579,89,0,0,114
303,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.135961,0.251714,0,0.391275,0.096568,0.124482,334,19,0.239521,50,0,0,54
3641,0,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.130957,0.255092,0.114454,0.173445,0.213922,0.11213,745,61,0.304698,103,0,0,154
4025,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.130368,0.195469,0.045652,0.296035,0.227572,0.104904,711,138,0.398031,86,0,0,125
4873,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.191959,0.139148,0.049716,0.281272,0.088973,0.248932,67,7,0.328358,18,0,0,11
131,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.142213,0.202613,0,0.190742,0.310772,0.153659,485,74,0.346392,72,0,0,82
659,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.20219,0.147356,0.038633,0.31253,0.077363,0.221928,63,7,0.349206,18,0,0,11
1588,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.126533,0.3838,0.048805,0.192073,0.175682,0.073108,360,28,0.269444,72,0,0,62
4514,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.21005,0.159024,0.08608,0.172422,0.201585,0.17084,292,76,0.462329,49,0,0,44
2303,1,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.101824,0.468933,0,0.332136,0.073576,0.023531,509,38,0.308448,92,2,1,117
2340,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.199459,0.14322,0.03275,0.131859,0.204198,0.288513,1003,158,0.357926,118,0,0,188
4715,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.108052,0.106772,0.033427,0.331275,0.284936,0.135539,1485,139,0.282828,165,0,0,264
2351,1,N,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.135022,0.422052,0,0.275631,0.115866,0.051429,2158,24,0.199722,350,0,0,387
1986,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.118586,0.347419,0.032468,0.243645,0.166517,0.091365,335,7,0.241791,58,0,0,69
1003,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.079722,0.322012,0.013489,0.412725,0.112255,0.059797,495,76,0.337374,74,0,0,77
4399,1,P+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.23725,0.281307,0.034401,0.185369,0.137988,0.123686,422,17,0.175355,64,0,0,50
3642,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.180305,0.252968,0.050119,0.22183,0.175318,0.119461,86,14,0.313953,16,0,0,13
1129,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.123157,0.170045,0.047621,0.260006,0.269004,0.130167,227,67,0.471366,31,0,0,30
241,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.169825,0.132071,0.17383,0.116979,0.152388,0.254906,72,9,0.361111,21,0,0,12
280,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.104777,0.313612,0.146793,0.286664,0.067935,0.080219,1101,89,0.321526,156,0,0,256
2860,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.12784,0.255772,0.082464,0.33504,0.121998,0.076886,329,82,0.449848,50,0,0,45
632,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.173735,0.30153,0.067823,0.178084,0.155297,0.12353,156,7,0.224359,31,0,0,26
101,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.214799,0.065973,0.02526,0.05502,0.434121,0.204826,234,10,0.277778,51,0,0,53
4621,1,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.125694,0.363051,0.042576,0.26815,0.117791,0.082739,341,33,0.293255,52,2,2,53
4587,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.189923,0.331731,0.01579,0.173245,0.120002,0.169309,6525,190,0.226054,514,0,0,1219
4429,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.175647,0.162206,0.070702,0.240183,0.098204,0.253058,72,8,0.333333,20,0,0,12
1637,1,N,AGREEMENT,NONIRONIC,90,OBJECTIVE,0.200573,0.339834,0.048506,0.204036,0.071086,0.135964,178,13,0.303371,43,1,1,40
1882,1,P,AGREEMENT,IRONIC,90,SUBJECTIVE,0.204168,0.213671,0,0.20843,0.209714,0.164016,246,15,0.304878,59,0,0,60
2620,0,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.148199,0.353218,0.016505,0.411072,0.032782,0.038224,192,10,0.317708,49,0,0,43
4216,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.134461,0.250319,0.02256,0.402046,0.080754,0.109859,148,20,0.337838,33,1,1,30
777,0,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.145899,0.291479,0.040656,0.171122,0.257592,0.093252,934,97,0.301927,115,0,0,162
269,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.195874,0.2426,0.02942,0.135466,0.170064,0.226577,1130,153,0.353097,135,0,0,207
4436,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.141258,0.37947,0.02605,0.201503,0.115432,0.136287,1986,70,0.252769,248,0,0,423
692,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.201756,0.253643,0.035289,0.184566,0.165935,0.15881,1156,91,0.293253,157,0,0,233
1785,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.163075,0.271249,0,0.345153,0.134017,0.086507,24,2,0.375,9,0,0,7
5061,1,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.186736,0.152069,0.068632,0.123639,0.307894,0.16103,351,11,0.267806,72,0,0,77
1920,0,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.093189,0.305828,0.019124,0.457535,0.092103,0.03222,1716,111,0.276224,231,4,2,335
381,0,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.136062,0.313419,0.028353,0.227056,0.172792,0.122318,254,14,0.283465,53,0,0,52
4201,1,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.098074,0.443352,0.036346,0.26201,0.10565,0.054567,2127,61,0.216267,240,0,0,393
2420,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.165501,0.132437,0.388509,0.126737,0.092857,0.093958,419,20,0.27685,78,0,0,91
899,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.205938,0.155275,0.044549,0.289059,0.075968,0.22921,67,7,0.328358,18,0,0,11
136,1,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.123321,0.110238,0,0.334772,0.106346,0.325323,2285,58,0.235011,270,0,0,475
1463,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.256135,0.200991,0.020639,0.21974,0.126944,0.175552,627,16,0.236045,89,0,0,132
3393,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.20219,0.147356,0.038633,0.31253,0.077363,0.221928,64,7,0.34375,18,0,0,11
575,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.127217,0.335169,0.057834,0.252837,0.135243,0.0917,52,4,0.307692,14,0,0,8
3946,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.239291,0.239545,0.058694,0.135072,0.142558,0.184841,53,5,0.283019,13,0,0,10
4346,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.185413,0.25521,0.045606,0.237501,0.133654,0.142615,196,2,0.19898,34,0,0,37
182,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.269692,0.148773,0.036243,0.107987,0.185566,0.251739,247,9,0.263158,48,0,0,52
4615,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.103111,0.369853,0.025825,0.245036,0.147854,0.108321,225,22,0.288889,48,0,0,37
4024,0,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.201779,0.116843,0.109166,0.080889,0.329182,0.162142,382,21,0.340314,83,0,0,100
3818,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.205938,0.155275,0.044549,0.289059,0.075968,0.22921,67,7,0.328358,18,0,0,11
584,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.15481,0.282212,0.024241,0.08591,0.366228,0.0866,148,5,0.236486,26,0,0,29
810,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.13642,0.497159,0.012114,0.255681,0.076398,0.022228,80,5,0.2625,19,0,0,14
821,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.147752,0.311022,0.035721,0.35149,0.092006,0.062008,483,36,0.306418,91,0,0,102
4540,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.192344,0.213142,0.057873,0.175986,0.246976,0.113679,1914,174,0.304598,213,0,0,364
1309,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.116566,0.33048,0,0.429575,0.077053,0.046327,257,75,0.494163,41,0,0,39
4675,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.216733,0.20593,0.037193,0.195522,0.126651,0.217971,349,24,0.309456,67,0,0,68
116,1,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.258364,0.181926,0.14497,0.118676,0.101966,0.194099,279,7,0.25448,52,0,0,64
3950,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.23447,0.101554,0.077795,0.075036,0.196282,0.314862,629,39,0.316375,115,0,0,152
4304,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.18975,0.320007,0.039736,0.215755,0.137689,0.097063,444,23,0.304054,77,0,0,93
2940,0,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.161259,0.315422,0.046324,0.22629,0.163055,0.087649,365,19,0.293151,74,0,0,75
4632,1,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.174709,0.296114,0.033744,0.195645,0.158778,0.14101,364,23,0.25,72,0,0,64
1959,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.164158,0.287689,0.061932,0.115806,0.213057,0.157359,50,5,0.36,14,0,0,10
416,0,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.160422,0.119476,0.212868,0.10281,0.2435,0.160923,1110,129,0.326126,118,0,0,203
4253,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.165572,0.307633,0.06291,0.21034,0.136699,0.116846,218,20,0.353211,47,0,0,36
3171,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.126116,0.119466,0.042971,0.180096,0.328535,0.202816,1015,82,0.291626,134,1,1,203
2688,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.138208,0.212379,0.058899,0.152809,0.324915,0.11279,110,9,0.263636,24,0,0,18
3651,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.219711,0.218455,0.107854,0.202267,0.1127,0.139013,96,12,0.364583,26,0,0,18
1420,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.178934,0.215127,0.058675,0.197523,0.229647,0.120093,454,18,0.273128,81,0,0,100
340,0,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.135107,0.181843,0.066194,0.322251,0.205359,0.089246,677,141,0.415066,85,0,0,104
3407,0,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.214639,0.11734,0.047857,0.115793,0.184947,0.319425,836,91,0.330144,115,0,0,170
2329,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.12047,0.171161,0.038533,0.181399,0.389752,0.098685,297,8,0.208754,48,0,0,50
2534,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.379033,0.163586,0,0.156403,0.251274,0.049705,490,82,0.379592,81,0,0,89
1979,0,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.17219,0.230901,0.07875,0.141464,0.210841,0.165854,255,33,0.352941,55,0,0,42
3153,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.083524,0.241344,0.012999,0.607208,0.045921,0.009003,175,7,0.217143,33,0,0,30
3708,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.125606,0.284735,0.01465,0.481009,0.083676,0.010324,107,9,0.308411,28,0,0,24
2698,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.226782,0.272942,0.035528,0.148861,0.175967,0.13992,279,12,0.286738,50,0,0,58
2093,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.104403,0.324028,0.056665,0.161071,0.234014,0.119819,453,77,0.370861,83,0,0,75
1762,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.233055,0.247424,0.072331,0.177961,0.138173,0.131057,1297,82,0.287587,192,3,2,261
1634,0,NEU,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.13155,0.05212,0.01706,0.047692,0.490046,0.261532,302,14,0.298013,61,0,0,74
439,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.265489,0.100726,0.076252,0.114381,0.187756,0.255395,80,2,0.2625,18,0,0,17
3275,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.200403,0.247244,0.039524,0.218107,0.12998,0.164742,288,19,0.274306,62,0,0,52
334,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.113366,0.240106,0,0.294377,0.252932,0.099219,121,13,0.272727,26,0,0,20
1957,1,P,AGREEMENT,IRONIC,90,SUBJECTIVE,0.170758,0.133418,0.062943,0.175718,0.311229,0.145934,65,7,0.323077,17,1,1,13
5116,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.118572,0.51951,0.031363,0.214124,0.08475,0.031682,247,27,0.37247,27,0,0,38
666,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.152395,0.429284,0,0.228226,0.113803,0.076292,1734,211,0.312572,197,0,0,311
4354,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.181505,0.11057,0.06677,0.176126,0.247467,0.217562,220,7,0.263636,45,0,0,50
4629,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.178999,0.308592,0.025154,0.266816,0.127724,0.092716,527,27,0.29222,99,0,0,122
4249,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.170763,0.462527,0.01642,0.258582,0.067446,0.024261,80,4,0.2625,19,0,0,15
2127,1,NEU,DISAGREEMENT,IRONIC,81,SUBJECTIVE,0.209552,0.243921,0.045991,0.18478,0.16117,0.154585,4356,34,0.151745,631,0,0,626
51,1,NEU,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.112675,0.227507,0.045666,0.332909,0.140494,0.140748,1284,49,0.256231,172,0,0,269
4385,1,P,AGREEMENT,NONIRONIC,98,OBJECTIVE,0.12621,0.22752,0.033307,0.283434,0.220457,0.109071,125,7,0.264,30,0,0,24
1690,0,P,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.068233,0.276109,0.010306,0.254892,0.040114,0.350346,4232,153,0.252836,389,0,0,878
281,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.113307,0.298416,0.081958,0.207707,0.222991,0.075621,214,15,0.313084,47,0,0,38
796,0,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.136226,0.28622,0.05231,0.276046,0.114215,0.134983,296,16,0.253378,57,0,0,57
4624,0,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.217166,0.296525,0.032503,0.191029,0.118065,0.144713,177,6,0.276836,43,0,0,40
3210,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.205245,0.147761,0.04892,0.285567,0.082575,0.229931,64,7,0.34375,18,0,0,11
2223,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.157514,0.361001,0.035201,0.27057,0.104514,0.0712,727,62,0.283356,120,0,0,92
732,1,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.198356,0.19823,0.14256,0.170193,0.111593,0.179068,728,29,0.247253,126,0,0,149
1661,0,N,AGREEMENT,NONIRONIC,92,OBJECTIVE,0.247873,0.116945,0.035911,0.124839,0.213374,0.261058,364,16,0.263736,64,0,0,76
4060,0,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.141569,0.523638,0.026975,0.211462,0.055223,0.041133,250,21,0.348,59,0,0,49
2277,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.125072,0.369957,0.032078,0.260665,0.118064,0.094164,1060,98,0.309434,132,0,0,195
220,1,P,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.138022,0.167235,0.090816,0.115712,0.3575,0.130713,8017,312,0.234377,589,0,0,1506
207,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.171862,0.354045,0.054975,0.207102,0.127849,0.084167,153,10,0.261438,28,0,0,20
541,0,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.24682,0.184148,0.071123,0.14792,0.141419,0.20857,441,49,0.344671,78,0,0,78
4730,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.240713,0.195195,0.03276,0.183724,0.154128,0.193481,434,26,0.251152,55,0,0,77
586,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.133324,0.402091,0.056092,0.19476,0.137636,0.076098,393,77,0.371501,56,0,0,52
5145,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.074276,0.463294,0.021074,0.281485,0.142277,0.017594,302,38,0.374172,59,1,1,54
3186,0,P,AGREEMENT,NONIRONIC,92,OBJECTIVE,0.117518,0.450059,0.038408,0.247262,0.10445,0.042303,469,11,0.251599,73,0,0,103
4676,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.117486,0.327443,0.021335,0.446048,0.060404,0.027283,205,14,0.287805,41,0,0,33
3398,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.125592,0.476325,0.009634,0.295254,0.065956,0.027239,245,6,0.22449,30,0,0,41
2146,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.147189,0.15011,0.046477,0.237415,0.28357,0.135239,794,88,0.312343,118,0,0,104
818,0,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.113497,0.158438,0.044437,0.269268,0.290082,0.124278,860,59,0.306977,124,0,0,197
8,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.054841,0.670917,0.015435,0.164415,0.050366,0.044026,598,38,0.272575,106,1,1,123
4260,1,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.152305,0.340773,0.042155,0.258646,0.12469,0.081431,1415,37,0.228975,166,0,0,226
2492,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.119705,0.499415,0.011086,0.274448,0.066383,0.028963,242,6,0.227273,32,0,0,41
772,1,N,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.199463,0.200545,0.037086,0.22434,0.207554,0.131013,235,12,0.276596,60,0,0,47
3978,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.133865,0.372164,0.030951,0.156824,0.20029,0.105906,542,34,0.297048,82,0,0,110
2402,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.202906,0.278979,0.038912,0.172091,0.145027,0.162084,1173,37,0.254902,147,0,0,251
175,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.147021,0.476419,0.028299,0.214302,0.089251,0.044709,151,6,0.251656,33,0,0,25
4491,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.17975,0.052121,0.097005,0.030344,0.370371,0.270409,203,9,0.285714,43,0,0,45
2638,0,P,DISAGREEMENT,NONIRONIC,86,OBJECTIVE,0.16869,0.210457,0,0.278553,0.172116,0.170185,516,24,0.242248,89,0,0,93
2672,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.094671,0.351623,0.015414,0.326065,0.141237,0.070991,2276,337,0.358963,168,0,0,427
3688,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.143045,0.327459,0,0.25259,0.160938,0.115968,1131,173,0.337754,111,0,0,188
4630,1,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.092191,0.137685,0.176892,0.187627,0.352541,0.053063,48,1,0.3125,15,0,0,14
209,1,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.137759,0.33833,0,0.227457,0.189785,0.106669,135,29,0.385185,29,0,0,18
330,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.185783,0.273262,0.045459,0.259445,0.139843,0.096208,55,2,0.218182,12,0,0,10
4547,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.17937,0.184135,0.058345,0.164324,0.193603,0.220223,176,11,0.272727,38,0,0,36
39,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.175216,0.223511,0,0.233028,0.18958,0.178665,261,75,0.48659,40,0,0,39
730,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.044893,0.308483,0.36486,0.187207,0.076038,0.01852,416,31,0.283654,81,0,0,83
1146,1,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.143934,0.315175,0.035019,0.218019,0.240683,0.047169,286,5,0.188811,47,0,0,49
1672,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.238413,0.086773,0.075777,0.108554,0.212273,0.278209,56,1,0.196429,11,0,0,10
3684,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.120813,0.086721,0.101297,0.129767,0.382326,0.179075,299,85,0.468227,42,0,0,44
4755,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.159828,0.307664,0,0.270327,0.180035,0.082147,324,14,0.243827,66,1,1,65
4477,0,P,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.133908,0.223603,0.046633,0.268356,0.235775,0.091724,446,15,0.210762,65,1,1,78
4711,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.388137,0.055961,0.012976,0.036435,0.149814,0.356677,935,30,0.269519,132,0,0,204
2186,1,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.078584,0.292734,0.015024,0.467767,0.098722,0.047168,849,23,0.188457,126,2,1,135
114,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1847,0.220325,0.052492,0.199862,0.189663,0.152959,427,80,0.398126,66,0,0,69
1800,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.151311,0.291797,0.048088,0.186094,0.214769,0.10794,371,76,0.398922,59,0,0,53
1063,0,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.176795,0.235515,0.031119,0.14895,0.226724,0.180897,625,189,0.4752,90,3,3,103
4671,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.194688,0.204641,0.070049,0.200878,0.191544,0.138199,468,21,0.25,83,0,0,88
3007,1,?,?,?,0,?,0.168278,0.173004,0.160956,0.167992,0.164282,0.165488,0,0,0,0,0,0,0
1402,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.236164,0.185773,0.050333,0.121864,0.19166,0.214206,224,17,0.316964,47,0,0,48
2652,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.11092,0.482038,0.035489,0.221131,0.117668,0.032754,88,7,0.329545,21,0,0,14
2401,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.123988,0.399078,0.053761,0.177728,0.200223,0.045222,139,5,0.280576,35,0,0,32
1566,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.155528,0.209529,0.046135,0.245833,0.234403,0.108572,228,14,0.27193,45,0,0,38
1730,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.194793,0.274014,0.038417,0.325734,0.085497,0.081544,416,15,0.28125,74,0,0,93
795,0,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.145752,0.120217,0.042239,0.167936,0.321468,0.202388,1275,71,0.295686,186,0,0,296
434,1,P,AGREEMENT,NONIRONIC,98,OBJECTIVE,0.147753,0.189451,0.083451,0.168255,0.254681,0.15641,317,12,0.26183,66,0,0,66
3824,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.210188,0.243396,0.043139,0.106721,0.19941,0.197146,101,7,0.287129,23,0,0,18
483,1,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.183651,0.312242,0.064724,0.13991,0.13733,0.162143,711,24,0.247539,122,0,0,150
2605,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.122838,0.271227,0.023849,0.390314,0.094176,0.097597,175,10,0.28,38,0,0,23
3438,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.15014,0.330782,0.108502,0.229616,0.122168,0.05879,2791,512,0.362952,303,2,2,464
2201,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.122309,0.327221,0,0.380724,0.082014,0.087731,354,32,0.29661,72,1,1,71
1993,1,P,DISAGREEMENT,NONIRONIC,89,OBJECTIVE,0.082824,0.389222,0.023711,0.253555,0.177243,0.073444,231,20,0.30303,46,0,0,34
1792,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.163509,0.303016,0.023545,0.405851,0.055624,0.048455,193,9,0.295337,42,0,0,48
4534,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.159586,0.16676,0.199505,0.176096,0.141466,0.156586,355,54,0.385916,72,0,0,82
2409,1,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.094125,0.17679,0.040665,0.310703,0.322801,0.054916,14,1,0.357143,5,0,0,4
1359,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.161761,0.292315,0.095269,0.193425,0.138289,0.118941,320,14,0.2625,60,0,0,70
2884,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.111194,0.436678,0.014113,0.216186,0.18687,0.034958,4880,160,0.216803,428,0,0,874
