ID,Class,ScoreTag,Agreement,Irony,Confidence,Subjectivity,Fear,Excited,Bored,Happy,Angry,Sad
2255,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2494309338,0.1800321163,0.1375490092,0.1764611547,0.0865909203,0.1699358658
4232,?,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1018238923,0.4689327878,0.0,0.3321357511,0.0735761821,0.0235313867
1130,?,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.170751974,0.2892230225,0.0663373075,0.148518669,0.2063915526,0.1187774743
4947,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1937558369,0.2173631028,0.0,0.1627475489,0.2243871876,0.2017463238
1929,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1465261536,0.5041504722,0.0361927026,0.1796164755,0.1099502373,0.0235639588
4585,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1125380949,0.3222708001,0.0,0.4547391427,0.0706501219,0.0398018404
2202,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1905428124,0.3509070118,0.033309062,0.2811393121,0.0853218137,0.0587799881
1676,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1812432355,0.2153790384,0.0749893929,0.1614386849,0.2276527557,0.1392968927
671,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1726977867,0.3583928632,0.0,0.2264872274,0.1290518648,0.1133702579
662,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2285493413,0.2070284644,0.0351528881,0.1769222175,0.1648984898,0.1874485988
2104,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1547320984,0.1348159094,0.0573010345,0.1604434713,0.2728873145,0.2198201719
4193,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2172782744,0.089096876,0.1020507327,0.0603084882,0.1725723555,0.3586932732
4753,?,NEU,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1450612368,0.4223181519,0.0,0.1440962156,0.1533191489,0.1352052468
3759,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1478261312,0.3248125768,0.0435871982,0.232967822,0.174387821,0.0764184508
2864,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1246847018,0.0923298202,0.0776677319,0.1981826989,0.3533133999,0.1538216473
1975,?,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0983897072,0.3272556926,0.0153873728,0.3884462494,0.1216578088,0.0488631692
3366,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.0845212918,0.3650564481,0.0333109163,0.27196104,0.1455100793,0.0996402244
255,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1403808982,0.4226255589,0.0209160384,0.2931587967,0.0737843474,0.0491343603
1686,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1607164181,0.3802769879,0.0227800287,0.1692519823,0.1683469405,0.0986276425
1313,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1046845378,0.1700684756,0.0362854516,0.1369966452,0.4534018745,0.0985630153
1933,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1775774763,0.0269136557,0.0247901624,0.0438630098,0.5428392249,0.1840164709
2073,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2675426131,0.1950209651,0.0444220974,0.1096263203,0.2706370473,0.1127509568
2508,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0964434401,0.3361689051,0.0145714481,0.261910119,0.2683782681,0.0225278196
2043,?,N,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.154808146,0.2162761168,0.0860357217,0.1679207766,0.1677455371,0.2072137018
2903,?,NEU,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1775149532,0.0654833464,0.077462481,0.0856812487,0.2656479456,0.3282100252
2369,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.2003788,0.3264898183,0.0,0.290194193,0.1009714901,0.0819656986
600,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.118429489,0.2220372424,0.0729178869,0.1822281834,0.2601535103,0.1442336879
1836,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.0896825943,0.1301187552,0.0,0.2674380432,0.352221224,0.1605393833
674,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0751237229,0.3704027674,0.0186748639,0.4723148938,0.0506617267,0.0128220253
4195,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1015190444,0.3789694208,0.0287269631,0.3354643013,0.0931622085,0.062158062
356,?,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1945120144,0.1851030341,0.1298499081,0.1399344725,0.1859442681,0.1646563028
2733,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1419570995,0.261245186,0.0,0.2344760592,0.2473141925,0.1150074628
1102,?,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1298349044,0.3216678692,0.0226314405,0.4379458096,0.0790815401,0.0088384362
353,?,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.189310635,0.1655605976,0.0471538586,0.1217153066,0.2658613143,0.2103982879
2805,?,NEU,DISAGREEMENT,IRONIC,84,SUBJECTIVE,0.1783024664,0.183120445,0.0,0.1906043047,0.2072823753,0.2406904085
2404,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1630752739,0.2712485335,0.0,0.3451530944,0.1340165436,0.0865065547
992,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1696143437,0.3162847925,0.0381294257,0.2747985307,0.1128338993,0.088339008
2800,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1519172839,0.078493467,0.0380092541,0.0923106795,0.4333022904,0.2059670251
684,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.2323281608,0.0622385469,0.0945188787,0.0599521109,0.2643605521,0.2866017506
3035,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.188292733,0.2971036071,0.0,0.3574303646,0.11328033,0.0438929653
2511,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2196552391,0.1937412219,0.0487838934,0.3440940657,0.0988392489,0.094886331
3700,?,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.1566187713,0.2824497919,0.0278205882,0.4183036307,0.0598512178,0.0549560001
1656,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2336146031,0.1216420029,0.0560723056,0.1532617624,0.1680005825,0.2674087434
3087,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2066449894,0.0915655876,0.0821479478,0.068592375,0.2786374478,0.2724116523
3085,?,N,DISAGREEMENT,NONIRONIC,84,SUBJECTIVE,0.1506016299,0.1289808386,0.060156552,0.1576795208,0.3931634755,0.1094179833
2118,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0774193635,0.2966523273,0.0145906298,0.5574409067,0.0439364208,0.0099603519
1966,?,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1365595197,0.3673527913,0.0,0.3002005143,0.1332733831,0.0626137916
4078,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1962398678,0.1518095462,0.0400081258,0.2742741993,0.0773507659,0.260317495
184,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.199059168,0.0539945781,0.0403707101,0.0357691312,0.3861346867,0.2846717258
3309,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.278022074,0.0666076376,0.0342025134,0.0474307907,0.2219332054,0.3518037789
815,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1448283555,0.3099897555,0.0679599034,0.3094556427,0.0950944246,0.0726719183
4853,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1724201482,0.1616353719,0.0523986382,0.22638994,0.2083321966,0.1788237051
2131,?,N,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.294545509,0.17815554,0.0801531401,0.2282465392,0.1214817726,0.0974174992
2741,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1366498803,0.3580907713,0.0684045795,0.1632216835,0.1878094142,0.0858236712
3796,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2914572703,0.2333517959,0.0,0.1599981872,0.1279785074,0.1872142392
1216,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2017790198,0.1354460185,0.04353937,0.2791964159,0.0799929869,0.2600461889
4407,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1852034688,0.226035649,0.0820371583,0.1474055161,0.1993022913,0.1600159165
2753,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1799362929,0.1298358996,0.220925803,0.0571845617,0.1923237444,0.2197936983
1670,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1689397405,0.1439546319,0.2245621175,0.0976004162,0.132033531,0.2329095629
4098,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1364440479,0.2451580971,0.0,0.2107884004,0.251091516,0.1565179386
1632,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1527841998,0.4095701219,0.0376261803,0.2511237513,0.0794984958,0.0693972509
2063,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1375280564,0.5110512644,0.0292637381,0.1982891067,0.0959246266,0.0279432078
2126,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.2120618555,0.1850390311,0.0,0.1113678498,0.2282431167,0.2632881469
3636,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1224982521,0.4094558008,0.0295869398,0.2290323159,0.1477537371,0.0616729543
3527,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1456093478,0.2966051356,0.062276018,0.3132330283,0.0970091288,0.0852673416
983,?,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1288289879,0.2089146858,0.0488481702,0.11070157,0.3417436544,0.1609629318
134,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1391204143,0.3445201298,0.0559089472,0.2756338773,0.1133095219,0.0715071095
4005,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2017790198,0.1354460185,0.04353937,0.2791964159,0.0799929869,0.2600461889
2952,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1119972603,0.2146796002,0.0878671068,0.228431857,0.2196070787,0.1374170971
337,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2292155798,0.1488648967,0.0391172618,0.100440947,0.1421042129,0.3402571018
711,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1838102388,0.1180680026,0.0378784747,0.0816771337,0.3052200936,0.2733460566
3782,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.2147469557,0.2088098965,0.0,0.3141748212,0.1355779796,0.1266903469
689,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1147149474,0.4076318225,0.0275982235,0.2735051088,0.1441693508,0.0323805471
203,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1034599262,0.5307530076,0.0328165308,0.1974556244,0.1059387287,0.0295761824
2092,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.172444083,0.1866000791,0.0498179056,0.1612958643,0.175716681,0.2541253871
2718,?,N,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1110738901,0.0503551985,0.5351332167,0.0629682686,0.1153183133,0.1251511128
4572,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0863951221,0.4546732672,0.0167077341,0.3401776484,0.0788359791,0.0232102491
4757,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1244208541,0.2453219539,0.0,0.2577351417,0.1731741965,0.1993478538
2628,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2253650812,0.1767126813,0.269902512,0.1020686291,0.0918445802,0.1341065161
4779,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.136529311,0.1763691386,0.0,0.3345143202,0.0946356434,0.2579515868
1273,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2336388338,0.2851912685,0.0,0.2513528247,0.1316941724,0.0981229006
2956,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2005130068,0.2307485966,0.0140298749,0.330676751,0.0533076886,0.1707240821
3312,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1866343403,0.2699763323,0.0365481485,0.2920590806,0.1210268977,0.0937552005
3907,?,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0500568631,0.5221455898,0.0124156664,0.2222568497,0.1746804248,0.0184446063
2410,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1604383333,0.228499897,0.0380611584,0.2602739233,0.165234643,0.147492045
3116,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.3046567271,0.1501049307,0.0,0.1989839372,0.0747014054,0.2715529995
3315,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1043385334,0.434620896,0.0129319815,0.2998218842,0.0887318664,0.0595548386
4256,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1214384734,0.1083539745,0.0317628065,0.1202245944,0.4718511607,0.1463689904
3415,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1190118576,0.3200515611,0.0212769258,0.2681120883,0.2288137141,0.042733853
2531,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1431549325,0.2367574405,0.1720989997,0.1836491236,0.1423277194,0.1220117843
615,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1593850769,0.3094946263,0.0294346916,0.3574372476,0.0795285098,0.0647198476
1922,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.17090095,0.3568973373,0.1018712304,0.1669338854,0.1178134696,0.0855831273
1794,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1288775721,0.3194273151,0.0396799654,0.22079895,0.1538729537,0.1373432436
1996,?,N,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1809319782,0.2102611376,0.0412504993,0.2686943978,0.1037226223,0.1951393648
5024,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1703185134,0.3354482952,0.0234821861,0.3494051507,0.0730482831,0.0482975714
4057,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1581118686,0.3145921399,0.0236641365,0.3874536223,0.0906737904,0.0255044424
4288,?,P,DISAGREEMENT,IRONIC,73,SUBJECTIVE,0.1843739962,0.1454002639,0.1143389198,0.1144936478,0.1698248612,0.2715683111
75,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1292423662,0.3332598715,0.0344731305,0.2587320335,0.1652335821,0.0790590161
4244,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1169136007,0.1360208114,0.2733397494,0.2002436346,0.1458472206,0.1276349834
3570,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.3195994449,0.2400423241,0.0280303371,0.1849903454,0.1023294065,0.125008142
4921,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.171861546,0.3540454587,0.0549750833,0.2071016949,0.1278490709,0.0841671463
3184,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.0594727881,0.3431080604,0.0071681866,0.5444036003,0.0324939383,0.0133534262
69,?,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2725808177,0.0639748939,0.1012076334,0.0790917063,0.153984515,0.3291604336
2377,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1945314927,0.153282086,0.0355369181,0.3091644961,0.0870798233,0.2204051837
2310,?,P+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2505510416,0.3765880287,0.0328567942,0.2408715819,0.0468331917,0.0522993619
2489,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1195758432,0.3819662741,0.0379865561,0.261469874,0.1395996076,0.059401845
4310,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1958707089,0.0892964151,0.0814649782,0.1788461102,0.2831285185,0.171393269
4091,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1094084787,0.3825805389,0.0129907579,0.3567332348,0.1074713194,0.0308156704
371,?,P,DISAGREEMENT,NONIRONIC,81,SUBJECTIVE,0.1557619102,0.2426734398,0.0528610246,0.1448001039,0.2564913312,0.1474121903
4706,?,N,DISAGREEMENT,NONIRONIC,92,OBJECTIVE,0.1591148908,0.3532694033,0.0170489461,0.2237048726,0.1971742571,0.04968763
1375,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1721383176,0.1215783686,0.1068458086,0.0579464786,0.343897074,0.1975939526
410,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1059338662,0.4146158206,0.0441236952,0.2680039086,0.119021574,0.0483011354
1486,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1761197723,0.2944205505,0.0,0.272093836,0.1190863281,0.1382795131
4117,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.0654019883,0.4163443451,0.0327263661,0.2845808587,0.142179378,0.0587670637
3018,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1248633864,0.1882546001,0.0,0.3389734895,0.1287962703,0.2191122536
2392,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1553881851,0.1492198839,0.0525350865,0.1863706087,0.3295518184,0.1269344175
2418,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2023200409,0.1794134993,0.0171476609,0.2333242705,0.1340478122,0.2337467162
2523,?,N,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1765221476,0.1225170237,0.0882691742,0.1477350857,0.2794090272,0.1855475416
3028,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1214384734,0.1083539745,0.0317628065,0.1202245944,0.4718511607,0.1463689904
872,?,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1264883866,0.2835068011,0.0603591019,0.2774603354,0.1540589642,0.0981264108
1446,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1573341862,0.0800493834,0.0327202511,0.3445612207,0.072398812,0.3129361465
2333,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1755880489,0.201456272,0.0930384237,0.2760868474,0.1222604249,0.131569983
1997,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0826210515,0.4626860327,0.0,0.312416777,0.0949000012,0.0473761376
3653,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2290396571,0.1623518359,0.0378369334,0.2723621053,0.0760933262,0.2223161421
4839,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1878295543,0.2770928703,0.0459836886,0.20740912,0.141310145,0.1403746218
4470,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1445377341,0.3421068845,0.0619608418,0.3058814094,0.0951904158,0.0503227144
2448,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1346797534,0.3309477179,0.0676419876,0.1710215691,0.2196275886,0.0760813834
3725,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0719613348,0.1882816463,0.027519119,0.5030110338,0.0508588967,0.1583679694
1080,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1852933072,0.3363935519,0.0635440327,0.1366263358,0.1698597385,0.1082830339
4993,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1418670743,0.0631714844,0.0315211344,0.1099055153,0.2014870599,0.4520477317
2780,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1530794441,0.1048876868,0.056775207,0.1211855199,0.3085418498,0.2555302923
2143,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1011526984,0.5739308954,0.0237279328,0.2060849768,0.0773693237,0.0177341728
525,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1869258124,0.1776052187,0.0729712895,0.1348518662,0.2606946415,0.1669511717
1565,?,N,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1606569541,0.1112006486,0.0666453036,0.1321803329,0.3507836893,0.1785330715
4028,?,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1683308196,0.0897899464,0.0339046165,0.1262269222,0.3032633856,0.2784843098
2965,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1947742532,0.0614152459,0.0362694549,0.056120926,0.3455328679,0.3058872521
2461,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1575141412,0.3610008181,0.0352012447,0.2705700413,0.1045138331,0.0711999216
4089,?,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0905440267,0.383067452,0.0151432505,0.3309460703,0.1551731502,0.0251260503
1181,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1759748639,0.1789355789,0.0367103848,0.1981808036,0.2356690372,0.1745293316
2070,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1817135451,0.1452964477,0.1571469616,0.1180520746,0.1609969909,0.2367939801
2813,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.102646021,0.5333603252,0.0426244503,0.1720361391,0.1156586354,0.0336744289
4437,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1623728755,0.1617190376,0.0475737789,0.1534254485,0.2823406281,0.1925682314
113,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.258983504,0.2148006048,0.0365378359,0.1106360852,0.2220061679,0.1570358022
4729,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.0939814561,0.4078484797,0.0361247437,0.2473074976,0.1592632366,0.0554745863
2041,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1685737926,0.1385547451,0.2030949667,0.1512488611,0.1505029864,0.1880246482
422,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0889616186,0.514113555,0.0351866107,0.2226749874,0.0982232168,0.0408400115
1286,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0705340047,0.5031169952,0.0192452357,0.2595084649,0.1303943347,0.0172009648
2236,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1302814744,0.2354444487,0.0478403857,0.2091702121,0.2780906041,0.0991728749
2430,?,N,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.0982420696,0.051887173,0.1193170044,0.0516432998,0.4723449479,0.2065655053
5002,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1454162296,0.163371633,0.0723043213,0.1495307207,0.3685479654,0.10082913
970,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1803450646,0.3111350336,0.0346258451,0.1648673893,0.1204345209,0.1885921465
1285,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1140881712,0.3330314959,0.0632835378,0.2928035005,0.140127303,0.0566659917
4815,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1982336144,0.1524714641,0.0638909311,0.0829977812,0.2448736495,0.2575325597
3846,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2836538695,0.1252283334,0.087045007,0.1890950992,0.1869791927,0.1279984981
2729,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.084742093,0.5820507466,0.0224442035,0.2139526378,0.0725492485,0.0242610706
3016,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2929256627,0.1904716958,0.0,0.2360211544,0.1595156653,0.1210658217
212,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1387956639,0.1489763556,0.0976777823,0.1407471326,0.310819918,0.1629831477
1888,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2441067591,0.3063319946,0.0270842237,0.122430243,0.157486063,0.1425607166
778,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0865836287,0.1646640778,0.0287764531,0.5932372482,0.0680586083,0.0586799838
1471,?,P,DISAGREEMENT,IRONIC,82,SUBJECTIVE,0.1396382388,0.3325196409,0.0,0.3717510341,0.0943625893,0.0617284968
2904,?,?,?,?,?,?,0.1682778383,0.1730042145,0.1609563888,0.167991812,0.1642816755,0.1654880708
2284,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1816273133,0.2066291232,0.0804918564,0.107493559,0.223796489,0.1999616591
2097,?,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.0587557605,0.3680299349,0.0331424131,0.3748410481,0.1298557177,0.0353751258
5141,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1373144171,0.1998641561,0.0415147031,0.2547316399,0.2196819462,0.1468931376
3609,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1448593302,0.3073540955,0.0,0.2256728368,0.2292421871,0.0928715504
1411,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1813851453,0.3676601652,0.0464586418,0.1940626122,0.1386255647,0.0718078708
3533,?,P,DISAGREEMENT,NONIRONIC,86,OBJECTIVE,0.3155608136,0.1273095898,0.0321936431,0.1198419977,0.1771817887,0.2279121672
2846,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1796061768,0.2905217086,0.0437449952,0.1316635374,0.185246499,0.169217083
1373,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.146113215,0.1435841613,0.0681888297,0.1537467866,0.3345259428,0.1538410645
2459,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1613590405,0.2745419168,0.0216692498,0.298626591,0.035459275,0.2083439269
3406,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0629821887,0.2378277028,0.0151780085,0.5272827834,0.0600249824,0.0967043341
1237,?,P,DISAGREEMENT,NONIRONIC,84,SUBJECTIVE,0.1512820743,0.1658714798,0.0319391122,0.1956358235,0.31168767,0.1435838401
1324,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1596510407,0.3366134387,0.024786747,0.3053047807,0.1186769826,0.0549670103
3301,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1595968702,0.3401562152,0.0152525901,0.2789545143,0.1299095531,0.0761302571
1194,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1854130564,0.2552099463,0.04560621,0.2375012498,0.1336541956,0.1426153419
4735,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1210891522,0.3340963567,0.046441779,0.2713509435,0.1456867982,0.0813349702
4767,?,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1066932127,0.420886595,0.015185389,0.32906183,0.09282889,0.0353440833
3232,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.0995431298,0.3054626871,0.0176973376,0.4544581803,0.0907469671,0.0320916982
1443,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1453499763,0.1575815957,0.0336004713,0.1561352571,0.2733202664,0.2340124332
3373,?,P,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.0826546407,0.1440726793,0.0,0.2785636322,0.0931795664,0.4015294813
4058,?,N,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1865287585,0.1513659662,0.0795332254,0.1363343648,0.2421667983,0.2040708868
